C?digo postal;Estado;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85203;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85204;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85205;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85206;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85207;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85208;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85209;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85210;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85212;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85213;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85214;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85215;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85216;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85217;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
85218;Sonora;;;;
